step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,cosine_similarity_replica_1
14,1.9984929562e+00,0.0000000000e+00,3.0070262190e-01,0.0000000000e+00,5.3010741249e-04,0.0000000000e+00,1.9984929562e+00,5.3010741249e-04
15,1.9980112314e+00,0.0000000000e+00,3.0059792520e-01,0.0000000000e+00,5.7091028430e-04,0.0000000000e+00,1.9980112314e+00,5.7091028430e-04
16,1.9794770479e+00,0.0000000000e+00,2.9655047046e-01,0.0000000000e+00,5.0292024389e-04,0.0000000000e+00,1.9794770479e+00,5.0292024389e-04
17,1.9836324453e+00,0.0000000000e+00,2.9746120323e-01,0.0000000000e+00,5.2958849119e-04,0.0000000000e+00,1.9836324453e+00,5.2958849119e-04
18,1.9786179066e+00,0.0000000000e+00,2.9636193514e-01,0.0000000000e+00,5.2897073328e-04,0.0000000000e+00,1.9786179066e+00,5.2897073328e-04
19,1.9807900190e+00,0.0000000000e+00,2.9683843899e-01,0.0000000000e+00,5.5472290842e-04,0.0000000000e+00,1.9807900190e+00,5.5472290842e-04
20,1.9826391935e+00,0.0000000000e+00,2.9724368722e-01,0.0000000000e+00,5.8231834555e-04,0.0000000000e+00,1.9826391935e+00,5.8231834555e-04
21,1.9841545820e+00,0.0000000000e+00,2.9757550426e-01,0.0000000000e+00,6.1174749862e-04,0.0000000000e+00,1.9841545820e+00,6.1174749862e-04
22,1.9853502512e+00,0.0000000000e+00,2.9783713515e-01,0.0000000000e+00,6.4305111300e-04,0.0000000000e+00,1.9853502512e+00,6.4305111300e-04
23,1.9862453938e+00,0.0000000000e+00,2.9803290306e-01,0.0000000000e+00,6.7623541690e-04,0.0000000000e+00,1.9862453938e+00,6.7623541690e-04
24,1.9868662357e+00,0.0000000000e+00,2.9816862955e-01,0.0000000000e+00,7.1149598807e-04,0.0000000000e+00,1.9868662357e+00,7.1149598807e-04
25,1.9872345924e+00,0.0000000000e+00,2.9824913847e-01,0.0000000000e+00,7.5011566514e-04,0.0000000000e+00,1.9872345924e+00,7.5011566514e-04
26,1.9873675108e+00,0.0000000000e+00,2.9827818576e-01,0.0000000000e+00,8.4070075536e-04,0.0000000000e+00,1.9873675108e+00,8.4070075536e-04
27,2.0375678539e+00,0.0000000000e+00,3.0911208028e-01,0.0000000000e+00,-3.9161971654e-04,0.0000000000e+00,2.0375678539e+00,-3.9161971654e-04
28,2.0425336361e+00,0.0000000000e+00,3.1016921715e-01,0.0000000000e+00,-2.6217641425e-04,0.0000000000e+00,2.0425336361e+00,-2.6217641425e-04
29,2.0431275368e+00,0.0000000000e+00,3.1029547715e-01,0.0000000000e+00,-2.4135698914e-04,0.0000000000e+00,2.0431275368e+00,-2.4135698914e-04
30,2.0436062813e+00,0.0000000000e+00,3.1039722887e-01,0.0000000000e+00,-2.1877711697e-04,0.0000000000e+00,2.0436062813e+00,-2.1877711697e-04
31,2.0439944267e+00,0.0000000000e+00,3.1047970729e-01,0.0000000000e+00,-1.8859418924e-04,0.0000000000e+00,2.0439944267e+00,-1.8859418924e-04
32,2.0441088676e+00,0.0000000000e+00,3.1050402226e-01,0.0000000000e+00,-4.2385683628e-05,0.0000000000e+00,2.0441088676e+00,-4.2385683628e-05
33,1.8582205772e+00,0.0000000000e+00,2.6909726498e-01,0.0000000000e+00,2.4651759304e-04,0.0000000000e+00,1.8582205772e+00,2.4651759304e-04
34,1.8715947866e+00,0.0000000000e+00,2.7221182679e-01,0.0000000000e+00,5.1923480351e-04,0.0000000000e+00,1.8715947866e+00,5.1923480351e-04
35,1.8717825413e+00,0.0000000000e+00,2.7225539215e-01,0.0000000000e+00,5.4049916798e-04,0.0000000000e+00,1.8717825413e+00,5.4049916798e-04
36,1.8718981743e+00,0.0000000000e+00,2.7228222071e-01,0.0000000000e+00,5.6364829652e-04,0.0000000000e+00,1.8718981743e+00,5.6364829652e-04
37,1.8718310595e+00,0.0000000000e+00,2.7226664929e-01,0.0000000000e+00,6.0092244530e-04,0.0000000000e+00,1.8718310595e+00,6.0092244530e-04
38,1.8859337568e+00,0.0000000000e+00,2.7552643413e-01,0.0000000000e+00,9.9187169690e-04,0.0000000000e+00,1.8859337568e+00,9.9187169690e-04
39,1.8856787682e+00,0.0000000000e+00,2.7546771115e-01,0.0000000000e+00,1.0121497326e-03,0.0000000000e+00,1.8856787682e+00,1.0121497326e-03
40,1.8851457834e+00,0.0000000000e+00,2.7534494101e-01,0.0000000000e+00,1.0329200886e-03,0.0000000000e+00,1.8851457834e+00,1.0329200886e-03
41,1.8843955994e+00,0.0000000000e+00,2.7517208136e-01,0.0000000000e+00,1.0562052485e-03,0.0000000000e+00,1.8843955994e+00,1.0562052485e-03
42,1.8833887577e+00,0.0000000000e+00,2.7493997371e-01,0.0000000000e+00,1.1091874912e-03,0.0000000000e+00,1.8833887577e+00,1.1091874912e-03
43,1.9057796001e+00,0.0000000000e+00,2.8007267386e-01,0.0000000000e+00,1.7817630433e-03,0.0000000000e+00,1.9057796001e+00,1.7817630433e-03
44,1.9044203758e+00,0.0000000000e+00,2.7976281944e-01,0.0000000000e+00,1.8125838833e-03,0.0000000000e+00,1.9044203758e+00,1.8125838833e-03
45,1.9028074741e+00,0.0000000000e+00,2.7939484864e-01,0.0000000000e+00,2.1270511206e-03,0.0000000000e+00,1.9028074741e+00,2.1270511206e-03
46,1.9015963078e+00,0.0000000000e+00,2.7911832547e-01,0.0000000000e+00,2.1861193236e-03,0.0000000000e+00,1.9015963078e+00,2.1861193236e-03
47,1.9008264542e+00,0.0000000000e+00,2.7894246750e-01,0.0000000000e+00,2.2038833704e-03,0.0000000000e+00,1.9008264542e+00,2.2038833704e-03
48,1.8999979496e+00,0.0000000000e+00,2.7875313228e-01,0.0000000000e+00,2.2221477702e-03,0.0000000000e+00,1.8999979496e+00,2.2221477702e-03
49,1.8991054296e+00,0.0000000000e+00,2.7854907545e-01,0.0000000000e+00,2.2413651459e-03,0.0000000000e+00,1.8991054296e+00,2.2413651459e-03
50,1.8981416225e+00,0.0000000000e+00,2.7832861251e-01,0.0000000000e+00,2.2647227161e-03,0.0000000000e+00,1.8981416225e+00,2.2647227161e-03
51,1.8968681097e+00,0.0000000000e+00,2.7803713520e-01,0.0000000000e+00,2.3388576228e-03,0.0000000000e+00,1.8968681097e+00,2.3388576228e-03
52,1.8907704353e+00,0.0000000000e+00,2.7663880292e-01,0.0000000000e+00,3.1242961995e-03,0.0000000000e+00,1.8907704353e+00,3.1242961995e-03
53,1.8899943829e+00,0.0000000000e+00,2.7646051343e-01,0.0000000000e+00,3.1411340460e-03,0.0000000000e+00,1.8899943829e+00,3.1411340460e-03
54,1.8890957832e+00,0.0000000000e+00,2.7625397861e-01,0.0000000000e+00,3.1574990135e-03,0.0000000000e+00,1.8890957832e+00,3.1574990135e-03
55,1.8881410360e+00,0.0000000000e+00,2.7603443111e-01,0.0000000000e+00,3.1735524535e-03,0.0000000000e+00,1.8881410360e+00,3.1735524535e-03
56,1.8871601820e+00,0.0000000000e+00,2.7580876461e-01,0.0000000000e+00,3.1894550193e-03,0.0000000000e+00,1.8871601820e+00,3.1894550193e-03
57,1.8861606121e+00,0.0000000000e+00,2.7557867142e-01,0.0000000000e+00,3.2054279000e-03,0.0000000000e+00,1.8861606121e+00,3.2054279000e-03
58,1.8851435184e+00,0.0000000000e+00,2.7534441921e-01,0.0000000000e+00,3.2214964740e-03,0.0000000000e+00,1.8851435184e+00,3.2214964740e-03
59,1.8841096163e+00,0.0000000000e+00,2.7510616616e-01,0.0000000000e+00,3.2377745956e-03,0.0000000000e+00,1.8841096163e+00,3.2377745956e-03
60,1.8830577135e+00,0.0000000000e+00,2.7486363084e-01,0.0000000000e+00,3.2543027773e-03,0.0000000000e+00,1.8830577135e+00,3.2543027773e-03
61,1.8819895983e+00,0.0000000000e+00,2.7461721876e-01,0.0000000000e+00,3.2710274681e-03,0.0000000000e+00,1.8819895983e+00,3.2710274681e-03
62,1.8809229136e+00,0.0000000000e+00,2.7437099709e-01,0.0000000000e+00,3.2876555342e-03,0.0000000000e+00,1.8809229136e+00,3.2876555342e-03
63,1.8798573017e+00,0.0000000000e+00,2.7412488361e-01,0.0000000000e+00,3.3042209689e-03,0.0000000000e+00,1.8798573017e+00,3.3042209689e-03
64,1.8787925243e+00,0.0000000000e+00,2.7387882347e-01,0.0000000000e+00,3.3207491506e-03,0.0000000000e+00,1.8787925243e+00,3.3207491506e-03
65,1.8777281046e+00,0.0000000000e+00,2.7363270655e-01,0.0000000000e+00,3.3372209873e-03,0.0000000000e+00,1.8777281046e+00,3.3372209873e-03
66,1.8766649961e+00,0.0000000000e+00,2.7338675354e-01,0.0000000000e+00,3.3536194824e-03,0.0000000000e+00,1.8766649961e+00,3.3536194824e-03
67,1.8756022453e+00,0.0000000000e+00,2.7314074397e-01,0.0000000000e+00,3.3700112253e-03,0.0000000000e+00,1.8756022453e+00,3.3700112253e-03
68,1.8745404482e+00,0.0000000000e+00,2.7289481592e-01,0.0000000000e+00,3.3864036668e-03,0.0000000000e+00,1.8745404482e+00,3.3864036668e-03
69,1.8734796047e+00,0.0000000000e+00,2.7264896959e-01,0.0000000000e+00,3.4028342925e-03,0.0000000000e+00,1.8734796047e+00,3.4028342925e-03
70,1.8724187613e+00,0.0000000000e+00,2.7240298402e-01,0.0000000000e+00,3.4192528110e-03,0.0000000000e+00,1.8724187613e+00,3.4192528110e-03
71,1.8713587523e+00,0.0000000000e+00,2.7215705270e-01,0.0000000000e+00,3.4356927499e-03,0.0000000000e+00,1.8713587523e+00,3.4356927499e-03
72,1.8702992201e+00,0.0000000000e+00,2.7191109276e-01,0.0000000000e+00,3.4520865884e-03,0.0000000000e+00,1.8702992201e+00,3.4520865884e-03
73,1.8692406416e+00,0.0000000000e+00,2.7166521502e-01,0.0000000000e+00,3.4684324637e-03,0.0000000000e+00,1.8692406416e+00,3.4684324637e-03
74,1.8681825399e+00,0.0000000000e+00,2.7141930884e-01,0.0000000000e+00,3.4847562201e-03,0.0000000000e+00,1.8681825399e+00,3.4847562201e-03
75,1.8671251535e+00,0.0000000000e+00,2.7117342972e-01,0.0000000000e+00,3.5010513384e-03,0.0000000000e+00,1.8671251535e+00,3.5010513384e-03
76,1.8660683632e+00,0.0000000000e+00,2.7092755003e-01,0.0000000000e+00,3.5173955839e-03,0.0000000000e+00,1.8660683632e+00,3.5173955839e-03
77,1.8650125265e+00,0.0000000000e+00,2.7068175313e-01,0.0000000000e+00,3.5337330773e-03,0.0000000000e+00,1.8650125265e+00,3.5337330773e-03
78,1.8639569283e+00,0.0000000000e+00,2.7043587259e-01,0.0000000000e+00,3.5500922240e-03,0.0000000000e+00,1.8639569283e+00,3.5500922240e-03
79,1.8629016876e+00,0.0000000000e+00,2.7018993614e-01,0.0000000000e+00,3.5664732568e-03,0.0000000000e+00,1.8629016876e+00,3.5664732568e-03
80,1.8618475199e+00,0.0000000000e+00,2.6994411059e-01,0.0000000000e+00,3.5828284454e-03,0.0000000000e+00,1.8618475199e+00,3.5828284454e-03
81,1.8607937098e+00,0.0000000000e+00,2.6969822929e-01,0.0000000000e+00,3.5990986507e-03,0.0000000000e+00,1.8607937098e+00,3.5990986507e-03
82,1.8597408533e+00,0.0000000000e+00,2.6945243141e-01,0.0000000000e+00,3.6153434776e-03,0.0000000000e+00,1.8597408533e+00,3.6153434776e-03
83,1.8586889505e+00,0.0000000000e+00,2.6920671717e-01,0.0000000000e+00,3.6315401085e-03,0.0000000000e+00,1.8586889505e+00,3.6315401085e-03
84,1.8576372862e+00,0.0000000000e+00,2.6896091957e-01,0.0000000000e+00,3.6477737594e-03,0.0000000000e+00,1.8576372862e+00,3.6477737594e-03
85,1.8565862179e+00,0.0000000000e+00,2.6871512220e-01,0.0000000000e+00,3.6640868057e-03,0.0000000000e+00,1.8565862179e+00,3.6640868057e-03
86,1.8555359840e+00,0.0000000000e+00,2.6846938095e-01,0.0000000000e+00,3.6804296542e-03,0.0000000000e+00,1.8555359840e+00,3.6804296542e-03
87,1.8544858694e+00,0.0000000000e+00,2.6822352849e-01,0.0000000000e+00,3.6967985798e-03,0.0000000000e+00,1.8544858694e+00,3.6967985798e-03
88,1.8534367085e+00,0.0000000000e+00,2.6797776024e-01,0.0000000000e+00,3.7131123245e-03,0.0000000000e+00,1.8534367085e+00,3.7131123245e-03
89,1.8523885012e+00,0.0000000000e+00,2.6773207642e-01,0.0000000000e+00,3.7293846253e-03,0.0000000000e+00,1.8523885012e+00,3.7293846253e-03
90,1.8513408899e+00,0.0000000000e+00,2.6748639335e-01,0.0000000000e+00,3.7456138525e-03,0.0000000000e+00,1.8513408899e+00,3.7456138525e-03
91,1.8502939939e+00,0.0000000000e+00,2.6724073911e-01,0.0000000000e+00,3.7618079223e-03,0.0000000000e+00,1.8502939939e+00,3.7618079223e-03
92,1.8492474556e+00,0.0000000000e+00,2.6699502982e-01,0.0000000000e+00,3.7780269049e-03,0.0000000000e+00,1.8492474556e+00,3.7780269049e-03
93,1.8482012749e+00,0.0000000000e+00,2.6674926548e-01,0.0000000000e+00,3.7942770869e-03,0.0000000000e+00,1.8482012749e+00,3.7942770869e-03
94,1.8471562862e+00,0.0000000000e+00,2.6650364226e-01,0.0000000000e+00,3.8105545100e-03,0.0000000000e+00,1.8471562862e+00,3.8105545100e-03
95,1.8461114168e+00,0.0000000000e+00,2.6625790809e-01,0.0000000000e+00,3.8268286735e-03,0.0000000000e+00,1.8461114168e+00,3.8268286735e-03
96,1.8450675011e+00,0.0000000000e+00,2.6601225928e-01,0.0000000000e+00,3.8431184366e-03,0.0000000000e+00,1.8450675011e+00,3.8431184366e-03
97,1.8440241814e+00,0.0000000000e+00,2.6576661182e-01,0.0000000000e+00,3.8593709469e-03,0.0000000000e+00,1.8440241814e+00,3.8593709469e-03
98,1.8429812193e+00,0.0000000000e+00,2.6552090961e-01,0.0000000000e+00,3.8756038994e-03,0.0000000000e+00,1.8429812193e+00,3.8756038994e-03
99,1.8419395685e+00,0.0000000000e+00,2.6527537750e-01,0.0000000000e+00,3.8918345235e-03,0.0000000000e+00,1.8419395685e+00,3.8918345235e-03
100,1.8408982754e+00,0.0000000000e+00,2.6502979086e-01,0.0000000000e+00,3.9080446586e-03,0.0000000000e+00,1.8408982754e+00,3.9080446586e-03
101,1.8398574591e+00,0.0000000000e+00,2.6478417783e-01,0.0000000000e+00,3.9242696948e-03,0.0000000000e+00,1.8398574591e+00,3.9242696948e-03
102,1.8388177156e+00,0.0000000000e+00,2.6453867920e-01,0.0000000000e+00,3.9404244162e-03,0.0000000000e+00,1.8388177156e+00,3.9404244162e-03
103,1.8377779722e+00,0.0000000000e+00,2.6429304173e-01,0.0000000000e+00,3.9566527121e-03,0.0000000000e+00,1.8377779722e+00,3.9566527121e-03
104,1.8367391825e+00,0.0000000000e+00,2.6404749073e-01,0.0000000000e+00,3.9729690179e-03,0.0000000000e+00,1.8367391825e+00,3.9729690179e-03
105,1.8357009888e+00,0.0000000000e+00,2.6380194184e-01,0.0000000000e+00,3.9891875349e-03,0.0000000000e+00,1.8357009888e+00,3.9891875349e-03
106,1.8346633911e+00,0.0000000000e+00,2.6355639513e-01,0.0000000000e+00,4.0054512210e-03,0.0000000000e+00,1.8346633911e+00,4.0054512210e-03
107,1.8336268663e+00,0.0000000000e+00,2.6331096363e-01,0.0000000000e+00,4.0216785856e-03,0.0000000000e+00,1.8336268663e+00,4.0216785856e-03
108,1.8325914145e+00,0.0000000000e+00,2.6306564760e-01,0.0000000000e+00,4.0378277190e-03,0.0000000000e+00,1.8325914145e+00,4.0378277190e-03
109,1.8315562010e+00,0.0000000000e+00,2.6282024946e-01,0.0000000000e+00,4.0539470501e-03,0.0000000000e+00,1.8315562010e+00,4.0539470501e-03
110,1.8305218220e+00,0.0000000000e+00,2.6257491055e-01,0.0000000000e+00,4.0700607933e-03,0.0000000000e+00,1.8305218220e+00,4.0700607933e-03
111,1.8294874430e+00,0.0000000000e+00,2.6232943297e-01,0.0000000000e+00,4.0862252936e-03,0.0000000000e+00,1.8294874430e+00,4.0862252936e-03
112,1.8284540176e+00,0.0000000000e+00,2.6208404308e-01,0.0000000000e+00,4.1024303064e-03,0.0000000000e+00,1.8284540176e+00,4.1024303064e-03
113,1.8274213076e+00,0.0000000000e+00,2.6183868444e-01,0.0000000000e+00,4.1186641902e-03,0.0000000000e+00,1.8274213076e+00,4.1186641902e-03
114,1.8263887167e+00,0.0000000000e+00,2.6159321545e-01,0.0000000000e+00,4.1349106468e-03,0.0000000000e+00,1.8263887167e+00,4.1349106468e-03
115,1.8253575563e+00,0.0000000000e+00,2.6134794799e-01,0.0000000000e+00,4.1511156596e-03,0.0000000000e+00,1.8253575563e+00,4.1511156596e-03
116,1.8243268728e+00,0.0000000000e+00,2.6110265545e-01,0.0000000000e+00,4.1672699153e-03,0.0000000000e+00,1.8243268728e+00,4.1672699153e-03
117,1.8232975006e+00,0.0000000000e+00,2.6085753664e-01,0.0000000000e+00,4.1832774878e-03,0.0000000000e+00,1.8232975006e+00,4.1832774878e-03
118,1.8222683668e+00,0.0000000000e+00,2.6061233622e-01,0.0000000000e+00,4.1993092746e-03,0.0000000000e+00,1.8222683668e+00,4.1993092746e-03
119,1.8212399483e+00,0.0000000000e+00,2.6036716784e-01,0.0000000000e+00,4.2153224349e-03,0.0000000000e+00,1.8212399483e+00,4.2153224349e-03
120,1.8202116489e+00,0.0000000000e+00,2.6012188943e-01,0.0000000000e+00,4.2314180173e-03,0.0000000000e+00,1.8202116489e+00,4.2314180173e-03
121,1.8191837072e+00,0.0000000000e+00,2.5987655778e-01,0.0000000000e+00,4.2477082461e-03,0.0000000000e+00,1.8191837072e+00,4.2477082461e-03
122,1.8181568384e+00,0.0000000000e+00,2.5963134375e-01,0.0000000000e+00,4.2638992891e-03,0.0000000000e+00,1.8181568384e+00,4.2638992891e-03
123,1.8171304464e+00,0.0000000000e+00,2.5938610515e-01,0.0000000000e+00,4.2801317759e-03,0.0000000000e+00,1.8171304464e+00,4.2801317759e-03
124,1.8161052465e+00,0.0000000000e+00,2.5914101306e-01,0.0000000000e+00,4.2963307351e-03,0.0000000000e+00,1.8161052465e+00,4.2963307351e-03
125,1.8150810003e+00,0.0000000000e+00,2.5889601076e-01,0.0000000000e+00,4.3123019859e-03,0.0000000000e+00,1.8150810003e+00,4.3123019859e-03
126,1.8140571117e+00,0.0000000000e+00,2.5865095578e-01,0.0000000000e+00,4.3283365667e-03,0.0000000000e+00,1.8140571117e+00,4.3283365667e-03
127,1.8130341768e+00,0.0000000000e+00,2.5840599089e-01,0.0000000000e+00,4.3443408795e-03,0.0000000000e+00,1.8130341768e+00,4.3443408795e-03
128,1.8120112419e+00,0.0000000000e+00,2.5816088776e-01,0.0000000000e+00,4.3603563681e-03,0.0000000000e+00,1.8120112419e+00,4.3603563681e-03
129,1.8109896183e+00,0.0000000000e+00,2.5791596068e-01,0.0000000000e+00,4.3765106238e-03,0.0000000000e+00,1.8109896183e+00,4.3765106238e-03
130,1.8099681139e+00,0.0000000000e+00,2.5767092400e-01,0.0000000000e+00,4.3926825747e-03,0.0000000000e+00,1.8099681139e+00,4.3926825747e-03
131,1.8089470863e+00,0.0000000000e+00,2.5742586346e-01,0.0000000000e+00,4.4089206494e-03,0.0000000000e+00,1.8089470863e+00,4.4089206494e-03
132,1.8079272509e+00,0.0000000000e+00,2.5718095093e-01,0.0000000000e+00,4.4250851497e-03,0.0000000000e+00,1.8079272509e+00,4.4250851497e-03
133,1.8069078922e+00,0.0000000000e+00,2.5693601481e-01,0.0000000000e+00,4.4411569834e-03,0.0000000000e+00,1.8069078922e+00,4.4411569834e-03
134,1.8058899641e+00,0.0000000000e+00,2.5669128449e-01,0.0000000000e+00,4.4571226463e-03,0.0000000000e+00,1.8058899641e+00,4.4571226463e-03
135,1.8048720360e+00,0.0000000000e+00,2.5644641619e-01,0.0000000000e+00,4.4731162488e-03,0.0000000000e+00,1.8048720360e+00,4.4731162488e-03
136,1.8038549423e+00,0.0000000000e+00,2.5620161065e-01,0.0000000000e+00,4.4891042635e-03,0.0000000000e+00,1.8038549423e+00,4.4891042635e-03
137,1.8028380871e+00,0.0000000000e+00,2.5595672448e-01,0.0000000000e+00,4.5051453635e-03,0.0000000000e+00,1.8028380871e+00,4.5051453635e-03
138,1.8018220663e+00,0.0000000000e+00,2.5571190127e-01,0.0000000000e+00,4.5213024132e-03,0.0000000000e+00,1.8018220663e+00,4.5213024132e-03
139,1.8008071184e+00,0.0000000000e+00,2.5546719872e-01,0.0000000000e+00,4.5373858884e-03,0.0000000000e+00,1.8008071184e+00,4.5373858884e-03
140,1.7997931242e+00,0.0000000000e+00,2.5522258834e-01,0.0000000000e+00,4.5534800738e-03,0.0000000000e+00,1.7997931242e+00,4.5534800738e-03
141,1.7987793684e+00,0.0000000000e+00,2.5497789766e-01,0.0000000000e+00,4.5695723966e-03,0.0000000000e+00,1.7987793684e+00,4.5695723966e-03
142,1.7977670431e+00,0.0000000000e+00,2.5473341462e-01,0.0000000000e+00,4.5854616910e-03,0.0000000000e+00,1.7977670431e+00,4.5854616910e-03
143,1.7967548370e+00,0.0000000000e+00,2.5448882269e-01,0.0000000000e+00,4.6013654210e-03,0.0000000000e+00,1.7967548370e+00,4.6013654210e-03
144,1.7957433462e+00,0.0000000000e+00,2.5424426591e-01,0.0000000000e+00,4.6173459850e-03,0.0000000000e+00,1.7957433462e+00,4.6173459850e-03
145,1.7947320938e+00,0.0000000000e+00,2.5399962904e-01,0.0000000000e+00,4.6333200298e-03,0.0000000000e+00,1.7947320938e+00,4.6333200298e-03
146,1.7937216759e+00,0.0000000000e+00,2.5375505632e-01,0.0000000000e+00,4.6494170092e-03,0.0000000000e+00,1.7937216759e+00,4.6494170092e-03
147,1.7927120924e+00,0.0000000000e+00,2.5351054794e-01,0.0000000000e+00,4.6655270271e-03,0.0000000000e+00,1.7927120924e+00,4.6655270271e-03
148,1.7917033434e+00,0.0000000000e+00,2.5326610410e-01,0.0000000000e+00,4.6815844253e-03,0.0000000000e+00,1.7917033434e+00,4.6815844253e-03
149,1.7906957865e+00,0.0000000000e+00,2.5302181171e-01,0.0000000000e+00,4.6976786107e-03,0.0000000000e+00,1.7906957865e+00,4.6976786107e-03
150,1.7896883488e+00,0.0000000000e+00,2.5277741076e-01,0.0000000000e+00,4.7136219218e-03,0.0000000000e+00,1.7896883488e+00,4.7136219218e-03
151,1.7886816263e+00,0.0000000000e+00,2.5253304586e-01,0.0000000000e+00,4.7295051627e-03,0.0000000000e+00,1.7886816263e+00,4.7295051627e-03
152,1.7876758575e+00,0.0000000000e+00,2.5228877506e-01,0.0000000000e+00,4.7453427687e-03,0.0000000000e+00,1.7876758575e+00,4.7453427687e-03
153,1.7866708040e+00,0.0000000000e+00,2.5204454066e-01,0.0000000000e+00,4.7612530179e-03,0.0000000000e+00,1.7866708040e+00,4.7612530179e-03
154,1.7856658697e+00,0.0000000000e+00,2.5180019782e-01,0.0000000000e+00,4.7772950493e-03,0.0000000000e+00,1.7856658697e+00,4.7772950493e-03
155,1.7846616507e+00,0.0000000000e+00,2.5155589150e-01,0.0000000000e+00,4.7934376635e-03,0.0000000000e+00,1.7846616507e+00,4.7934376635e-03
156,1.7836576700e+00,0.0000000000e+00,2.5131150571e-01,0.0000000000e+00,4.8096403480e-03,0.0000000000e+00,1.7836576700e+00,4.8096403480e-03
157,1.7826545238e+00,0.0000000000e+00,2.5106718562e-01,0.0000000000e+00,4.8258062452e-03,0.0000000000e+00,1.7826545238e+00,4.8258062452e-03
158,1.7816520929e+00,0.0000000000e+00,2.5082290235e-01,0.0000000000e+00,4.8418580554e-03,0.0000000000e+00,1.7816520929e+00,4.8418580554e-03
159,1.7806512117e+00,0.0000000000e+00,2.5057885958e-01,0.0000000000e+00,4.8576476984e-03,0.0000000000e+00,1.7806512117e+00,4.8576476984e-03
160,1.7796505690e+00,0.0000000000e+00,2.5033473778e-01,0.0000000000e+00,4.8734801821e-03,0.0000000000e+00,1.7796505690e+00,4.8734801821e-03
161,1.7786506414e+00,0.0000000000e+00,2.5009065331e-01,0.0000000000e+00,4.8893354833e-03,0.0000000000e+00,1.7786506414e+00,4.8893354833e-03
162,1.7776516676e+00,0.0000000000e+00,2.4984666459e-01,0.0000000000e+00,4.9052904360e-03,0.0000000000e+00,1.7776516676e+00,4.9052904360e-03
163,1.7766529322e+00,0.0000000000e+00,2.4960259699e-01,0.0000000000e+00,4.9214321189e-03,0.0000000000e+00,1.7766529322e+00,4.9214321189e-03
164,1.7756550312e+00,0.0000000000e+00,2.4935859624e-01,0.0000000000e+00,4.9375533126e-03,0.0000000000e+00,1.7756550312e+00,4.9375533126e-03
165,1.7746571302e+00,0.0000000000e+00,2.4911445833e-01,0.0000000000e+00,4.9537471496e-03,0.0000000000e+00,1.7746571302e+00,4.9537471496e-03
166,1.7736604214e+00,0.0000000000e+00,2.4887047500e-01,0.0000000000e+00,4.9697831273e-03,0.0000000000e+00,1.7736604214e+00,4.9697831273e-03
167,1.7726653814e+00,0.0000000000e+00,2.4862676340e-01,0.0000000000e+00,4.9856752157e-03,0.0000000000e+00,1.7726653814e+00,4.9856752157e-03
168,1.7716708183e+00,0.0000000000e+00,2.4838303185e-01,0.0000000000e+00,5.0014895387e-03,0.0000000000e+00,1.7716708183e+00,5.0014895387e-03
